ID,HouseType,Size,Price,LotSize,Balcony,LivingSpace,NumberRooms,YearBuilt,Locality,PostalCode
4000735389,SINGLE_HOUSE,L,1102500.0,1140.0,,290.0,9.5,2003.0,Court,2738
4000735110,SINGLE_HOUSE,L,1440600.0,234.0,,,8.5,1991.0,Brig,3900
4000734936,ROW_HOUSE,L,1462650.0,411.0,,220.0,7.5,1980.0,Lyss,3250
4000729622,SINGLE_HOUSE,L,1690500.0,650.0,,230.0,9.5,2014.0,Cremin,1526
4000729600,BIFAMILIAR_HOUSE,L,1256850.0,681.0,,200.0,8.5,1988.0,Halden,9223
4000725074,ROW_HOUSE,L,2043300.0,500.0,,230.0,9.5,1992.0,Penthalaz,1305
4000724031,SINGLE_HOUSE,L,1168650.0,3301.0,,310.0,11.5,1573.0,Oberbuchsiten,4625
4000722691,SINGLE_HOUSE,L,1065750.0,689.0,,340.0,9.5,1962.0,St-Léonard,1958
4000719604,SINGLE_HOUSE,L,1389150.0,180.0,,190.0,8.5,1994.0,Niederwil,5524
4000719456,SINGLE_HOUSE,L,1249500.0,912.0,,190.0,8.5,1960.0,Diepflingen,4442
4000719433,SINGLE_HOUSE,L,3381000.0,1554.0,,630.0,21.0,1930.0,Arzier-Le Muids,1273
4000719432,SINGLE_HOUSE,L,3895500.0,6600.0,,440.0,10.0,1958.0,La Chaux-de-Fonds,2300
4000719431,SINGLE_HOUSE,L,1161300.0,1100.0,,290.0,8.5,1986.0,Les Breuleux,2345
4000719429,BIFAMILIAR_HOUSE,L,2499000.0,758.0,,290.0,11.0,1850.0,Orpund,2552
4000717520,SINGLE_HOUSE,L,2778300.0,841.0,,470.0,11.0,1996.0,Berg,8572
4000714180,CHALET,L,2572500.0,1072.0,,310.0,9.5,2006.0,Haute-Nendaz,1997
4000714127,CHALET,L,5225850.0,760.0,,380.0,9.5,2023.0,Grimentz,3961
4000714120,SINGLE_HOUSE,L,2058000.0,5119.0,,760.0,17.0,1929.0,St-Jean VS,3961
4000714115,CHALET,L,2601900.0,452.0,,280.0,11.0,2004.0,St-Luc,3961
4000713474,FARM_HOUSE,L,1323000.0,2000.0,,290.0,13.0,1900.0,Riffenmatt,3156
4000713472,ROW_HOUSE,L,2205000.0,240.0,,260.0,8.5,1986.0,La Conversion,1093
4000713465,ROW_HOUSE,L,2778300.0,263.0,,260.0,9.5,2002.0,Collex,1239
4000713296,SINGLE_HOUSE,L,808500.0,624.0,,170.0,8.5,1957.0,Ufhusen,6153
4000712776,SINGLE_HOUSE,L,2631300.0,548.0,,220.0,8.5,1915.0,Frauenfeld,8500
4000710956,SINGLE_HOUSE,L,1264200.0,598.0,,190.0,11.5,1955.0,Niedergösgen,5013
4000710955,SINGLE_HOUSE,L,1264200.0,598.0,,190.0,11.5,1955.0,Niedergösgen,5013
4000710104,SINGLE_HOUSE,L,1543500.0,,,170.0,9.5,1994.0,Paspels,7417
4000707703,ROW_HOUSE,L,1734600.0,301.0,,200.0,8.5,1998.0,St. Gallenkappel,8735
4000703459,BIFAMILIAR_HOUSE,L,2910600.0,409.0,,250.0,9.5,1983.0,Ittigen,3063
4000700704,FARM_HOUSE,L,2131500.0,1876.0,,1000.0,8.5,1850.0,Cugy VD,1053
4000700698,SINGLE_HOUSE,L,2499000.0,405.0,,300.0,8.5,2010.0,Oberrohrdorf,5452
4000700697,SINGLE_HOUSE,L,2055060.0,503.0,,280.0,9.5,2023.0,Niederbipp,4704
4000700695,SINGLE_HOUSE,L,2910600.0,754.0,,190.0,11.5,1973.0,Glattfelden,8192
4000695798,ROW_HOUSE,L,1462650.0,141.0,,180.0,7.5,1998.0,Spreitenbach,8957
4000690900,SINGLE_HOUSE,L,1315650.0,133.0,,280.0,9.5,1993.0,Buch am Irchel,8414
4000687080,SINGLE_HOUSE,L,948150.0,605.0,,160.0,8.5,1964.0,Oberegg,9413
4000686930,SINGLE_HOUSE,L,1690500.0,574.0,,180.0,8.5,1990.0,Contra,6646
4000686760,BIFAMILIAR_HOUSE,L,1095150.0,276.0,,220.0,8.5,2008.0,Veltheim AG,5106
4000686759,SINGLE_HOUSE,L,1609650.0,1083.0,,290.0,15.5,1957.0,Reinach,5734
4000685569,SINGLE_HOUSE,L,1455300.0,946.0,,300.0,8.5,1990.0,Cugy FR,1482
4000685553,SINGLE_HOUSE,L,764400.0,997.0,,150.0,5.5,1976.0,La Sagne,2314
4000683755,CHALET,L,0.0,82.0,,,6.0,1894.0,Geschinen,3985
4000683570,SINGLE_HOUSE,L,1455300.0,437.0,,400.0,10.0,1850.0,Hemishofen,8261
4000680994,MULTIPLE_DWELLING,L,0.0,710.0,,,23.0,,Saxon,1907
4000680991,ROW_HOUSE,L,1102500.0,325.0,,170.0,7.5,1993.0,Fontaines,2046
4000676413,BIFAMILIAR_HOUSE,L,2704800.0,463.0,,240.0,9.5,2007.0,Buchs ZH,8107
4000675175,SINGLE_HOUSE,L,970200.0,625.0,,140.0,8.5,1974.0,Flumenthal,4534
4000671792,SINGLE_HOUSE,L,3528000.0,2427.0,,300.0,10.0,1972.0,Bettlach,2544
4000671789,ROW_HOUSE,L,2205000.0,156.0,,170.0,8.5,1994.0,Brunnen,6440
4000666517,FARM_HOUSE,L,867300.0,1633.0,,350.0,13.0,1880.0,Reconvilier,2732
4000666515,SINGLE_HOUSE,L,1815450.0,846.0,,250.0,9.5,2010.0,Grolley,1772
4000666514,CHALET,L,911400.0,1477.0,,140.0,7.5,1907.0,Les Posses-sur-Bex,1880
4000666509,SINGLE_HOUSE,L,1896300.0,880.0,,250.0,9.5,1974.0,Chesalles-sur-Oron,1608
4000666507,ROW_HOUSE,L,1087800.0,223.0,,300.0,9.5,1994.0,Full-Reuenthal,5324
4000666501,SINGLE_HOUSE,L,1734600.0,997.0,,280.0,9.5,1979.0,Neyruz,1740
4000666500,MULTIPLE_DWELLING,L,1080450.0,308.0,,,14.0,1902.0,Les Ponts-de-Martel,2316
4000660060,BIFAMILIAR_HOUSE,L,1440600.0,465.0,,190.0,8.5,1972.0,Villmergen,5612
4000660059,SINGLE_HOUSE,L,1543500.0,845.0,,360.0,9.5,1993.0,La Tzoumaz,1918
4000660058,SINGLE_HOUSE,L,1793400.0,1042.0,,380.0,8.5,1998.0,Courtaman,1791
4000656361,SINGLE_HOUSE,L,1161300.0,1101.0,,280.0,12.5,1947.0,Welschenrohr,4716
4000656358,CHALET,L,999600.0,1152.0,,172.0,7.5,2009.0,Chamoson,1955
4000655543,BIFAMILIAR_HOUSE,L,1440600.0,234.0,,,8.5,1991.0,Glis,3902
4000653681,SINGLE_HOUSE,L,880530.0,144.0,,140.0,7.5,1830.0,Rikon im Tösstal,8486
4000651587,CHALET,L,2043300.0,1002.0,,330.0,10.0,1981.0,Les Diablerets,1865
4000645054,SINGLE_HOUSE,L,0.0,616.0,,350.0,11.5,1988.0,Pfyn,8505
4000644512,ROW_HOUSE,L,1440600.0,245.0,,220.0,8.5,1992.0,Frauenfeld,8500
4000644495,SINGLE_HOUSE,L,727650.0,1193.0,,400.0,13.0,1947.0,Rebeuvelier,2832
4000644490,MULTIPLE_DWELLING,L,2175600.0,630.0,,,15.0,1911.0,Les Avants,1833
4000644489,SINGLE_HOUSE,L,2572500.0,680.0,,290.0,8.5,1937.0,Bussigny,1030
4000644488,SINGLE_HOUSE,L,0.0,2239.0,,170.0,7.0,1948.0,Birrwil,5708
4000639040,CHALET,L,5145000.0,916.0,,360.0,7.0,2012.0,Crans-Montana,3963
4000639039,SINGLE_HOUSE,L,3616200.0,1703.0,,380.0,10.0,2004.0,Sion,1950
4000639024,SINGLE_HOUSE,L,0.0,796.0,,360.0,11.5,2009.0,Hombrechtikon,8634
4000638386,SINGLE_HOUSE,L,2021250.0,1896.0,,390.0,10.0,1900.0,Intragna,6655
4000634266,SINGLE_HOUSE,L,1440600.0,920.0,,290.0,13.0,1930.0,Oberaach,8587
4000633235,CHALET,L,1639050.0,1000.0,,380.0,9.5,2007.0,Nax,1973
4000633201,SINGLE_HOUSE,L,1536150.0,468.0,,180.0,9.0,1948.0,Neuchâtel,2000
4000621672,SINGLE_HOUSE,L,1528800.0,974.0,,310.0,13.0,1990.0,Muraz (Collombey),1893
4000618201,SINGLE_HOUSE,L,852600.0,1749.0,,1100.0,17.0,1902.0,Les Verrières,2126
4000618199,SINGLE_HOUSE,L,1683150.0,296.0,,220.0,11.5,2006.0,Abtwil SG,9030
4000613138,SINGLE_HOUSE,L,1756650.0,740.0,,360.0,8.5,2008.0,Sitterdorf,8589
4000599001,SINGLE_HOUSE,L,808500.0,452.0,,270.0,7.0,1885.0,Cugnasco,6516
4000598402,MULTIPLE_DWELLING,L,1440420.0,370.0,,290.0,11.0,1900.0,Schleitheim,8226
4000594803,SINGLE_HOUSE,L,2381400.0,1403.0,,270.0,7.0,1980.0,Röschenz,4244
4000594802,BIFAMILIAR_HOUSE,L,1396500.0,518.0,,340.0,8.5,2002.0,Massonnens,1692
4000594800,SINGLE_HOUSE,L,2028600.0,853.0,,300.0,9.5,1949.0,Villars-sur-Glâne,1752
4000594790,SINGLE_HOUSE,L,1977150.0,420.0,,200.0,8.5,2022.0,Nenzlingen,4224
4000591994,SINGLE_HOUSE,L,1467060.0,429.0,,172.0,7.5,,Wohlen AG,5610
4000589564,SINGLE_HOUSE,L,3513300.0,1454.0,,600.0,9.0,2010.0,Savièse,1965
4000589082,SINGLE_HOUSE,L,2337300.0,768.0,,290.0,9.5,2002.0,Buchs SG,9470
4000586871,SINGLE_HOUSE,L,1536150.0,840.0,,360.0,10.0,2004.0,Dorénaz,1905
4000573149,ROW_HOUSE,L,1881600.0,340.0,,170.0,7.5,1973.0,Ebmatingen,8123
4000573134,SINGLE_HOUSE,L,2925300.0,759.0,,300.0,9.5,1979.0,Münchenstein,4142
4000545639,SINGLE_HOUSE,L,1300950.0,256.0,,200.0,9.5,1987.0,Remigen,5236
4000545638,SINGLE_HOUSE,L,1896300.0,859.0,,270.0,9.5,1986.0,Nusshof,4453
4000542554,SINGLE_HOUSE,L,2175600.0,,,300.0,9.5,1937.0,Apples,1143
4000542553,ROW_HOUSE,L,1543500.0,510.0,,200.0,7.5,1972.0,Wil SG,9500
4000540750,SINGLE_HOUSE,L,2175600.0,3618.0,,290.0,8.5,1978.0,Bôle,2014
4000536375,SINGLE_HOUSE,L,3160500.0,791.0,,550.0,14.0,1870.0,Wetzikon ZH,8620
4000530856,SINGLE_HOUSE,L,764400.0,873.0,,510.0,12.5,1964.0,Courgenay,2950
4000529443,SINGLE_HOUSE,L,2866500.0,327.0,,200.0,8.5,1929.0,Muralto,6600
4000525788,SINGLE_HOUSE,L,845250.0,171.0,,140.0,5.5,1800.0,Zwingen,4222
4000513762,MULTIPLE_DWELLING,L,2778300.0,343.0,,870.0,44.0,1900.0,Avenches,1580
4000506918,MULTIPLE_DWELLING,L,3748500.0,1312.0,,,,2011.0,Martigny,1920
4000506916,SINGLE_HOUSE,L,3601500.0,1586.0,,400.0,11.0,2012.0,Gelfingen,6284
4000502737,SINGLE_HOUSE,L,2425500.0,1040.0,,500.0,11.0,1971.0,Grandson,1422
4000502735,SINGLE_HOUSE,L,2131500.0,588.0,,460.0,12.5,2019.0,Härkingen,4624
4000497573,SINGLE_HOUSE,L,1102500.0,647.0,,430.0,17.0,1953.0,Cortébert,2607
4000497567,SINGLE_HOUSE,L,2352000.0,1350.0,,360.0,11.0,1991.0,Montezillon,2037
4000495998,SINGLE_HOUSE,L,2484300.0,855.0,,340.0,14.0,1958.0,Kirchdorf BE,3116
4000490442,MULTIPLE_DWELLING,L,4821600.0,,,,,1911.0,Yverdon-les-Bains,1400
4000485708,SINGLE_HOUSE,L,2043300.0,719.0,,240.0,,1952.0,Lamboing,2516
4000485696,SINGLE_HOUSE,L,3087000.0,782.0,,350.0,15.5,1987.0,Udligenswil,6044
4000485360,SINGLE_HOUSE,L,801150.0,528.0,,170.0,7.5,1945.0,Murg SG,8877
4000480693,BIFAMILIAR_HOUSE,L,1756650.0,497.0,,270.0,10.0,1952.0,Arbon,9320
4000480689,SINGLE_HOUSE,L,1315650.0,485.0,,360.0,10.0,1880.0,Grandson,1422
4000470327,BIFAMILIAR_HOUSE,L,4387950.0,286.0,,260.0,9.5,1926.0,Zürich,8037
4000469954,SINGLE_HOUSE,L,1734600.0,584.0,,240.0,9.5,1770.0,Gundetswil,8543
4000469945,SINGLE_HOUSE,L,1227450.0,276.0,,270.0,8.5,1850.0,Eptingen,4458
4000465483,MULTIPLE_DWELLING,L,1984500.0,,,,,1950.0,Sierre,3960
4000464329,SINGLE_HOUSE,L,2572500.0,564.0,,240.0,9.5,2005.0,Kefikon ZH,8543
4000459580,ROW_HOUSE,L,1675800.0,466.0,,240.0,9.5,1987.0,Yverdon-les-Bains,1400
4000454185,SINGLE_HOUSE,L,1248030.0,794.0,,330.0,9.5,1988.0,Moutier,2740
4000451368,VILLA,L,5586000.0,877.0,,760.0,9.5,1980.0,Montagnola,6926
4000449382,SINGLE_HOUSE,L,1058400.0,549.0,,180.0,9.5,1969.0,Aegerten,2558
4000438888,SINGLE_HOUSE,L,1320060.0,791.0,,310.0,9.5,1924.0,Tramelan,2720
4000438887,SINGLE_HOUSE,L,1749300.0,1731.0,,330.0,15.0,1905.0,Chavannes-le-Chêne,1464
4000438884,MULTIPLE_DWELLING,L,1602300.0,,,,,1721.0,Fleurier,2114
4000434279,ROW_HOUSE,L,470400.0,436.0,,300.0,9.5,1958.0,Orsières,1937
4000434277,ROW_HOUSE,L,2932650.0,332.0,,300.0,8.5,2003.0,Onex,1213
4000433984,BIFAMILIAR_HOUSE,L,1173060.0,333.0,,163.0,7.5,1932.0,Bern,3027
4000432248,VILLA,L,1822800.0,797.0,,250.0,8.5,1987.0,Venthône,3973
4000425189,CHALET,L,2043300.0,1574.0,,270.0,8.5,1957.0,Arzier-Le Muids,1273
4000420415,SINGLE_HOUSE,L,1793400.0,1307.0,,290.0,8.5,2005.0,Bonvillars,1427
4000419424,ROW_HOUSE,L,732060.0,232.0,,172.0,6.0,1953.0,Grenchen,2540
4000417592,SINGLE_HOUSE,L,1102500.0,1088.0,,300.0,13.0,1904.0,Hindelbank,3324
4000412288,CHALET,L,1264200.0,542.0,,220.0,8.5,1979.0,Pringy,1663
4000411780,SINGLE_HOUSE,L,2778300.0,681.0,,470.0,8.5,1794.0,Turbenthal,8488
4000407595,SINGLE_HOUSE,L,2043300.0,722.0,,320.0,8.5,1958.0,Flumserberg Portels,8895
4000403119,SINGLE_HOUSE,L,0.0,446.0,,220.0,9.5,1990.0,Vairano,6575
4000399960,BIFAMILIAR_HOUSE,L,1205400.0,574.0,,240.0,8.5,1994.0,Walterswil,5746
4000391837,TERRACE_HOUSE,L,2572500.0,140.0,,250.0,7.5,2010.0,Allschwil,4123
4000389863,SINGLE_HOUSE,L,1389150.0,846.0,,340.0,11.0,1975.0,Dittingen,4243
4000381991,SINGLE_HOUSE,L,1168650.0,750.0,,150.0,7.5,1973.0,Schwarzsee,1716
4000380434,BIFAMILIAR_HOUSE,L,727650.0,206.0,,190.0,7.5,1780.0,Titterten,4425
4000373663,VILLA,L,1756650.0,,,230.0,8.5,1983.0,Conthey,1964
4000373600,BIFAMILIAR_HOUSE,L,1786050.0,512.0,,300.0,11.5,1983.0,Liestal,4410
4000369245,SINGLE_HOUSE,L,3160500.0,859.0,,370.0,10.0,1979.0,Grenchen,2540
4000362676,FARM_HOUSE,L,2631300.0,5858.0,,340.0,10.0,1877.0,Mattstetten,3322
4000362612,MULTIPLE_DWELLING,L,1161300.0,,,,,1990.0,Champlan (Grimisuat),1971
4000362609,SINGLE_HOUSE,L,720300.0,894.0,,220.0,6.0,1901.0,Villeret,2613
4000356685,SINGLE_HOUSE,L,0.0,912.0,,230.0,10.0,1868.0,Laupersdorf,4712
4000345133,SINGLE_HOUSE,L,1764000.0,1961.0,,880.0,8.5,1851.0,Brenles,1683
4000343385,VILLA,L,1727250.0,1049.0,,230.0,9.5,1985.0,Le Locle,2400
4000315452,BIFAMILIAR_HOUSE,L,1455300.0,3806.0,,440.0,15.5,1890.0,Champ-du-Moulin,2149
4000310933,SINGLE_HOUSE,L,1249500.0,957.0,,320.0,9.0,1986.0,Le Pâquier NE,2058
4000303671,ROW_HOUSE,L,1756650.0,294.0,,220.0,11.5,1986.0,Reinach BL,4153
4000299991,SINGLE_HOUSE,L,3373650.0,2767.0,,230.0,8.5,1978.0,Kriens,6010
4000299990,SINGLE_HOUSE,L,2058000.0,1070.0,,300.0,11.5,2005.0,Cressier FR,1785
4000299684,BIFAMILIAR_HOUSE,L,1396500.0,555.0,,330.0,7.5,2018.0,Cudrefin,1588
4000288558,SINGLE_HOUSE,L,1051050.0,561.0,,290.0,9.5,1900.0,Mont-Soleil,2610
4000288554,SINGLE_HOUSE,L,1058400.0,192.0,,300.0,7.5,1911.0,Vétroz,1963
4000285228,SINGLE_HOUSE,L,1102500.0,426.0,,220.0,10.0,1899.0,Gachg,8547
4000281669,SINGLE_HOUSE,L,1881600.0,787.0,,250.0,8.5,2007.0,Fully,1926
4000272652,SINGLE_HOUSE,L,3336900.0,1759.0,,420.0,11.5,1983.0,Caviano,6578
4000252796,SINGLE_HOUSE,L,10272360.0,1447.0,,580.0,13.5,1962.0,La Conversion,1093
4000236005,SINGLE_HOUSE,L,1176000.0,1389.0,,440.0,11.0,1970.0,Chamoson,1955
4000230872,SINGLE_HOUSE,L,3954300.0,2270.0,,520.0,9.5,1974.0,Eclépens,1312
4000230866,SINGLE_HOUSE,L,514500.0,3604.0,,105.0,5.0,1971.0,La Côte-aux-Fées,2117
4000229073,SINGLE_HOUSE,L,0.0,841.0,,470.0,11.0,1996.0,Berg,8572
4000229070,SINGLE_HOUSE,L,1602300.0,241.0,,200.0,8.5,1984.0,Kreuzlingen,8280
4000226186,SINGLE_HOUSE,L,1381800.0,1294.0,,320.0,8.5,1980.0,Monthey,1870
4000226180,SINGLE_HOUSE,L,2631300.0,1202.0,,290.0,9.5,1974.0,Bussigny,1030
4000212869,SINGLE_HOUSE,L,1881600.0,1349.0,,550.0,8.5,1985.0,Belprahon,2744
4000207714,FARM_HOUSE,L,3307500.0,2156.0,,280.0,14.0,1949.0,Russikon,8332
4000197149,SINGLE_HOUSE,L,2352000.0,1500.0,,310.0,8.5,1974.0,Sullens,1036
4000196168,SINGLE_HOUSE,L,1161300.0,3627.0,,170.0,8.5,1994.0,Gümmenen,3205
4000194950,BIFAMILIAR_HOUSE,L,1249500.0,392.0,,180.0,9.5,1948.0,Hinwil,8340
4000180886,SINGLE_HOUSE,L,5806500.0,1139.0,,500.0,11.0,2000.0,Wetzikon ZH,8620
4000173127,SINGLE_HOUSE,L,1174200.0,369.0,,200.0,8.5,2018.0,Schleitheim,8226
4000172959,FARM_HOUSE,L,580650.0,655.0,,140.0,7.5,1866.0,Mülchi,3317
4000164259,SINGLE_HOUSE,L,2932650.0,829.0,,470.0,9.5,1991.0,Effingen,5078
4000159547,SINGLE_HOUSE,L,720300.0,938.0,,490.0,10.0,1850.0,Fontenais,2902
4000154675,ROW_HOUSE,L,1411200.0,246.0,,170.0,8.5,1972.0,Dürnten,8635
4000152270,SINGLE_HOUSE,L,1749300.0,1226.0,,330.0,8.5,1985.0,Montagny-près-Yverdon,1442
4000148357,SINGLE_HOUSE,L,1631700.0,184.0,,330.0,11.5,1900.0,Maienfeld,7304
4000124728,SINGLE_HOUSE,L,1690500.0,440.0,,180.0,8.5,1985.0,Frenkendorf,4402
4000121902,ROW_HOUSE,L,879060.0,345.0,,163.0,7.5,1955.0,Solothurn,4500
4000121900,ROW_HOUSE,L,937860.0,345.0,,170.0,8.5,1955.0,Solothurn,4500
4000121729,SINGLE_HOUSE,L,2131500.0,800.0,,360.0,8.5,2013.0,Leysin,1854
4000120009,SINGLE_HOUSE,L,0.0,380.0,,220.0,9.5,1999.0,Othmarsingen,5504
4000116976,SINGLE_HOUSE,L,1749300.0,621.0,,190.0,8.5,2009.0,Triengen,6234
4000115326,BIFAMILIAR_HOUSE,L,1161300.0,209.0,,350.0,14.0,1750.0,Gelterkinden,4460
4000115320,MULTIPLE_DWELLING,L,1440600.0,,,,,1900.0,La Chaux-de-Fonds,2300
4000112071,SINGLE_HOUSE,L,1352400.0,1018.0,,250.0,9.5,1990.0,Praz-de-Fort,1943
4000109349,SINGLE_HOUSE,L,1249500.0,175.0,,190.0,8.5,1994.0,Bözberg,5225
4000106261,BIFAMILIAR_HOUSE,L,1690500.0,480.0,,220.0,9.5,1998.0,Dintikon,5606
4000106260,SINGLE_HOUSE,L,2866500.0,941.0,,230.0,9.5,1804.0,Volketswil,8604
4000101654,SINGLE_HOUSE,L,1615530.0,649.0,,330.0,8.5,1999.0,Zielebach,4564
4000098239,SINGLE_HOUSE,L,1220100.0,762.0,,220.0,7.5,2013.0,Neirivue,1669
4000098228,SINGLE_HOUSE,L,1499400.0,999.0,,300.0,9.5,1960.0,Troistorrents,1872
4000093179,SINGLE_HOUSE,L,1690500.0,817.0,,200.0,8.5,1923.0,Obernau,6012
4000088994,SINGLE_HOUSE,L,1602300.0,530.0,,300.0,8.5,2004.0,Gletterens,1544
4000088036,CHALET,L,2719500.0,1195.0,,440.0,11.5,2011.0,Les Paccots,1619
4000085497,SINGLE_HOUSE,L,1168650.0,148.0,,170.0,7.5,1825.0,Wald,8636
3003541946,SINGLE_HOUSE,L,0.0,719.0,,290.0,9.0,1979.0,Büetigen,3263
3003536428,CHALET,L,1440600.0,1113.0,,200.0,7.0,1980.0,St-Jean VS,3961
3003533153,ROW_HOUSE,L,2572500.0,231.0,,250.0,9.5,1926.0,Riehen,4125
3003487738,BIFAMILIAR_HOUSE,L,2866500.0,3011.0,,400.0,14.0,1794.0,Jonen,8916
3003485590,SINGLE_HOUSE,L,2278500.0,1111.0,,340.0,14.0,1958.0,Leysin,1854
3003480510,MULTIPLE_DWELLING,L,0.0,516.0,,,22.0,1902.0,Boudry,2017
3003470352,VILLA,L,1727250.0,1019.0,,310.0,6.0,2006.0,Collombey,1868
3003465343,MULTIPLE_DWELLING,L,6027000.0,,,,,1920.0,Blonay,1807
3003450768,SINGLE_HOUSE,L,1837500.0,2275.0,,400.0,9.5,1967.0,Fleurier,2114
3003447880,SINGLE_HOUSE,L,0.0,304.0,,310.0,,1966.0,Ulrichen,3988
3003444344,ROW_HOUSE,L,1323000.0,451.0,,290.0,7.5,1989.0,Chavornay,1373
3003440806,SINGLE_HOUSE,L,1058400.0,782.0,,220.0,9.0,1881.0,Lützelflüh-Goldbach,3432
3003440738,ROW_HOUSE,L,764400.0,210.0,,170.0,8.5,1919.0,Charmoille,2947
3003436465,ROW_HOUSE,L,1198050.0,581.0,,290.0,7.5,1987.0,Savièse,1965
3003431792,ROW_HOUSE,L,1690500.0,53.0,,140.0,7.0,1985.0,Russin,1281
3003431791,BIFAMILIAR_HOUSE,L,2175600.0,243.0,,230.0,8.5,2002.0,Wettingen,5430
3003427817,SINGLE_HOUSE,L,2778300.0,2000.0,,,9.5,1975.0,Payerne,1530
3003401524,BIFAMILIAR_HOUSE,L,940800.0,1109.0,,580.0,13.0,1982.0,Courtemaîche,2923
3003367877,BIFAMILIAR_HOUSE,L,1984500.0,358.0,,170.0,8.5,1980.0,Oberwil BL,4104
3003356014,SINGLE_HOUSE,L,1668450.0,701.0,,220.0,8.5,2013.0,Läufelfingen,4448
3003342310,RUSTIC_HOUSE,L,364560.0,1043.0,,,6.0,,Monte Carasso,6513
3003312801,SINGLE_HOUSE,L,1102500.0,488.0,,190.0,9.5,1964.0,Spiez,3700
3003281785,MULTIPLE_DWELLING,L,3307500.0,,,,,1908.0,Le Locle,2400
3003278937,ROW_HOUSE,L,573300.0,65.0,,250.0,7.5,1980.0,Sierre,3960
3003268382,ROW_HOUSE,L,1315650.0,318.0,,310.0,12.5,1785.0,Zell ZH,8487
3003259042,SINGLE_HOUSE,L,5512500.0,6420.0,,460.0,9.5,1962.0,Blonay,1807
3003226278,SINGLE_HOUSE,L,1455300.0,700.0,,300.0,12.5,1970.0,Gelterfingen,3126
3003216839,SINGLE_HOUSE,L,1102500.0,479.0,,250.0,10.0,1937.0,Gümmenen,3205
3003212798,SINGLE_HOUSE,L,1462650.0,789.0,,170.0,8.5,1879.0,Trimbach,4632
3003132828,SINGLE_HOUSE,L,2322600.0,714.0,,290.0,14.0,1965.0,Steffisburg,3612
3003119016,CHALET,L,1455300.0,1080.0,,140.0,7.5,1935.0,Villard-sur-Chamby,1832
3003119015,SINGLE_HOUSE,L,2646000.0,800.0,,240.0,8.5,1986.0,Montreux,1820
3003101122,BIFAMILIAR_HOUSE,L,1102500.0,380.0,,150.0,5.5,1998.0,Amriswil,8580
3003087452,ROW_HOUSE,L,2043300.0,144.0,,210.0,9.0,1973.0,Laconnex,1287
3003078453,SINGLE_HOUSE,L,1602300.0,507.0,,250.0,11.0,1971.0,Biberist,4562
3003070801,SINGLE_HOUSE,L,2910600.0,1409.0,,720.0,17.5,2019.0,Linthal,8783
3003070476,SINGLE_HOUSE,L,3807300.0,1307.0,,640.0,13.0,2006.0,Fully,1926
3003049000,MULTIPLE_DWELLING,L,1896300.0,328.0,,,26.0,1897.0,Schönenwerd,5012
3003014788,MULTIPLE_DWELLING,L,2719500.0,,,,,1920.0,Menziken,5737
3003000612,SINGLE_HOUSE,L,1543500.0,1119.0,,310.0,9.5,2011.0,Porrentruy,2900
3002979805,SINGLE_HOUSE,L,1602300.0,953.0,,250.0,7.5,1931.0,Grandson,1422
3002972213,SINGLE_HOUSE,L,2043300.0,1000.0,,270.0,8.5,2007.0,Essertes,1078
3002935658,SINGLE_HOUSE,L,0.0,678.0,,,11.5,2001.0,Spiez,3700
3002934422,VILLA,L,4704000.0,600.0,,380.0,11.0,2004.0,Breganzona,6932
3002901281,ROW_HOUSE,L,2050650.0,193.0,,440.0,11.5,1880.0,Montagny-près-Yverdon,1442
3002876390,SINGLE_HOUSE,L,940800.0,1367.0,,1100.0,14.0,1947.0,Liddes,1945
3002792515,SINGLE_HOUSE,L,2557800.0,783.0,,220.0,12.5,1861.0,Sorens,1642
3002766349,MULTIPLE_DWELLING,L,1308300.0,621.0,,490.0,14.0,1900.0,Sugiez,1786
3002766278,ROW_HOUSE,L,1308300.0,621.0,,490.0,14.0,1900.0,Sugiez,1786
3002674338,MULTIPLE_DWELLING,L,10275300.0,,,,,1975.0,Dombresson,2056
3002674328,SINGLE_HOUSE,L,2425500.0,492.0,,960.0,9.5,1700.0,St-Légier-La Chiésaz,1806
3002674255,MULTIPLE_DWELLING,L,2425500.0,,,,,1825.0,Combremont-le-Petit,1536
3002674248,MULTIPLE_DWELLING,L,4410000.0,,,,,1400.0,Bad Zurzach,5330
3002674143,SINGLE_HOUSE,L,3234000.0,918.0,,600.0,11.5,2004.0,Savièse,1965
3002674129,SINGLE_HOUSE,L,1690500.0,533.0,,330.0,12.5,2005.0,Walperswil,3272
3002674128,SINGLE_HOUSE,L,2197650.0,949.0,,280.0,9.5,2013.0,Villars-Mendraz,1061
3002674058,MULTIPLE_DWELLING,L,3748500.0,,,,,1920.0,Porrentruy,2900
3002674023,MULTIPLE_DWELLING,L,5872650.0,2.0,,,,1905.0,Schlierbach,6231
3002673995,ROW_HOUSE,L,948150.0,,,220.0,7.5,1992.0,Savièse,1965
3001279744,SINGLE_HOUSE,L,2271150.0,240.0,,300.0,8.5,2020.0,Thierachern,3634
4000833088,VILLA,L,2190300.0,1034.0,,260.0,9.5,1947.0,Evilard,2533
4000830781,SINGLE_HOUSE,L,1277430.0,552.0,,220.0,8.5,1972.0,Erlinsbach SO,5015
4000829403,SINGLE_HOUSE,L,1617000.0,636.0,,230.0,8.5,,Pieterlen,2542
